,word,weight
9504,terhambat,-4
9505,tentu,-3
9506,menodai,-5
9507,berguyub,-3
9508,globe,-3
9509,cerai-berai,-5
9510,randek,-3
9511,segera,-3
9512,lerak,-4
9513,banal,-3
9514,bogem,-5
9515,kritik,-5
9516,penyekutuan (Allah),-5
9517,menir,-4
9518,menerjunkan,-5
9519,kehampaan,-3
9520,menyangkak,-5
9521,menggelisahi,-4
9522,ladah,-5
9523,calit,-5
9524,terlanggar,-4
9525,bertumbangan,-3
9526,mengeruh,-3
9527,menginjeksi,-3
9528,bangang,-3
9529,tunjangan,-3
9530,residivis,-5
9531,deras,-3
9532,kritis,-5
9533,bersekutu,-5
9534,bobot,-5
9535,terperuk,-4
9536,lajat,-5
9537,benar,-4
9538,berlinang,-3
9539,celonok,-3
9540,bertamu,-4
9541,kaus,-4
9542,membuncahkan,-4
9543,kewalahan,-3
9544,kernyih,-4
9545,mudik,-3
9546,melankoli,-5
9547,hardikan,-5
9548,kanak-kanak anyir,-3
9549,menimbang,-3
9550,menyatu,-4
9551,meragu,-4
9552,berdasarkan,-4
9553,mencirit,-5
9554,lungse,-4
9555,cerabah,-5
9556,orang halus,-4
9557,bufer,-3
9558,mengabar,-5
9559,sempurna,-3
9560,kerajaan,-3
9561,bimbing,-3
9562,buas,-5
9563,berkuat,-4
9564,belit,-3
9565,tertanam,-5
9566,sajen,-4
9567,anak penak,-3
9568,liplap,-3
9569,kocok,-3
9570,cacian,-5
9571,zat pemabuk,-3
9572,gamak,-4
9573,retas,-3
9574,pariwara,-3
9575,gamam,-4
9576,aru,-5
9577,terlewat,-3
9578,tenggang,-4
9579,menyedot,-3
9580,adegan,-4
9581,capak,-4
9582,kufur,-5
9583,capai,-5
9584,kerbau,-3
9585,bercak,-5
9586,lumer,-3
9587,layak,-5
9588,menyirapkan,-4
9589,menyelak,-4
9590,kumbang,-4
9591,vagina,-4
9592,ulasan pers,-3
9593,gulung tikar,-5
9594,mengabsorpsi,-3
9595,cabik,-3
9596,kelatahan,-5
9597,berpuak-puak,-4
9598,memberhentikan,-5
9599,mengekol,-3
9600,seladang,-3
9601,ihwal,-4
9602,cendekia,-4
9603,gohong,-3
9604,mengubur,-3
9605,amandel,-5
9606,kepetangan,-3
9607,berpasangan,-3
9608,kelompang,-3
9609,selesai,-4
9610,berteraskan,-4
9611,udi,-5
9612,tilas,-3
9613,sakit-sakitan,-4
9614,asal-asalan,-5
9615,hampa,-5
9616,pembendung,-3
9617,melenyapkan,-5
9618,timburu,-5
9619,menampel,-3
9620,tepian mata,-3
9621,menangap,-5
9622,sediaan,-3
9623,paralelogram,-4
9624,labrak,-4
9625,cerita,-4
9626,belanja,-3
9627,unam,-3
9628,cema,-5
9629,idap,-5
9630,perban,-3
9631,lipat dua,-3
9632,boksen,-5
9633,pijat-pijat,-5
9634,menyabung (nyawa),-3
9635,pampat,-5
9636,minhaj,-4
9637,defekasi,-5
9638,abdi negara,-3
9639,lalat hijau,-5
9640,membawat,-5
9641,mengirap,-3
9642,mengirat,-5
9643,asah,-3
9644,menolok,-3
9645,beranak cucu,-3
9646,perlina,-3
9647,mil,-3
9648,terban,-4
9649,bunda,-5
9650,pengesahan,-3
9651,anglo,-4
9652,membongkar,-4
9653,krista,-4
9654,hitam,-4
9655,blobor,-3
9656,merampus,-5
9657,jari,-4
9658,menghembalang,-3
9659,destar,-4
9660,mencekak,-4
9661,cemburu,-5
9662,resonansi,-3
9663,gurun,-3
9664,tumpul,-3
9665,guruh,-3
9666,induk semang,-4
9667,bergerombolan berkawanan,-4
9668,kepala udang,-3
9669,pancaran,-3
9670,sendal,-3
9671,bosun,-4
9672,gurub,-5
9673,batuk-batuk,-4
9674,ovipositor,-3
9675,intrinsik,-4
9676,dadah,-4
9677,awi,-3
9678,tumpur,-5
9679,putau,-3
9680,ampai,-4
9681,ifrit,-4
9682,lengkur,-3
9683,menyelentik,-4
9684,embal,-4
9685,melahap,-5
9686,jangkit,-5
9687,mencampurbaurkan,-4
9688,bencana,-5
9689,berparak,-4
9690,tunasusila,-5
9691,ampas,-3
9692,meminta (kpd Tuhan),-3
9693,meralip,-5
9694,kepalan,-5
9695,berharap,-3
9696,mulut gatal,-4
9697,mencucuk,-3
9698,menggalakkan,-4
9699,tangkapan,-3
9700,mengusap,-4
9701,anak-anakan,-3
9702,menghardik,-5
9703,kejernihan,-3
9704,beralih,-3
9705,pendongkrak,-3
9706,menundukkan,-4
9707,cukupan,-3
9708,timpang,-4
9709,nis-,-3
9710,liwa,-3
9711,peng-antara,-3
9712,ceker,-3
9713,memvonis,-3
9714,belinjo,-3
9715,meracik,-4
9716,mendasar,-4
9717,rompoh,-4
9718,sulfur,-3
9719,terpancang,-3
9720,terkencar-kencar,-4
9721,menghantui,-4
9722,bangkit,-4
9723,lela,-4
9724,silap,-4
9725,gemal,-5
9726,habis akal,-5
9727,kidib,-3
9728,menyelidiki,-5
9729,kabar burung,-5
9730,gemas,-5
9731,perdebatan,-3
9732,silam,-4
9733,pemberian,-3
9734,pengangkatan,-3
9735,histeris,-4
9736,tegur ajar,-5
9737,berkorban,-3
9738,merindingkan,-4
9739,lali,-4
9740,kemamang,-4
9741,cepat,-3
9742,garis bawah,-3
9743,incang-incut,-4
9744,memikul,-5
9745,menarik,-4
9746,meningkah,-5
9747,ganar,-4
9748,ganas,-5
9749,mengesup,-3
9750,bir,-5
9751,influensa,-3
9752,terhindar,-4
9753,durjana,-5
9754,tabrak,-3
9755,biarpun,-3
9756,setek,-4
9757,kantong perut,-5
9758,menconteng,-3
9759,pelesit,-4
9760,lumut,-3
9761,menyimpang,-4
9762,berkawan,-3
9763,dialog,-3
9764,ujung,-3
9765,ikat,-5
9766,meneguhkan,-3
9767,pengiriman,-5
9768,lepasan,-3
9769,khasi,-4
9770,jenaka,-3
9771,mencalit,-3
9772,goncang,-3
9773,bergumul,-4
9774,membencanai,-4
9775,gelisah,-5
9776,redam,-5
9777,kenestapaan,-3
9778,sidik midik,-3
9779,stagnasi,-5
9780,lingkup,-5
9781,blaster,-3
9782,merentak,-3
9783,bertubrukan,-4
9784,penuh sesak,-3
9785,kakas,-3
9786,celomok,-4
9787,terpaut,-4
9788,cacing rambut kuda,-4
9789,moncong,-3
9790,sentakan,-5
9791,bergesel,-3
9792,rempak,-4
9793,bangsawan,-3
9794,bergesek,-3
9795,kukur,-3
9796,diskredit,-4
9797,kelam,-4
9798,bujukan,-3
9799,mengamput,-3
9800,jahit,-5
9801,adil,-3
9802,penyalut,-3
9803,terpukul,-4
9804,teralienasi,-3
9805,kukuh,-4
9806,bergeser,-4
9807,biasa,-4
9808,tali jantung,-3
9809,bertitikan,-3
9810,berlengkesa,-3
9811,durkarsa,-5
9812,sesat,-4
9813,puncak,-3
9814,puatang,-5
9815,tangkas,-4
9816,komunikasi,-4
9817,pusang,-5
9818,sempelah,-4
9819,menurunkan,-5
9820,berbakti,-3
9821,menguntungkan,-4
9822,romong,-4
9823,morat-marit,-3
9824,terpacak,-3
9825,jalur,-4
9826,gebu,-3
9827,tekak,-5
9828,murca,-4
9829,lisut,-4
9830,mencemplung,-5
9831,distingsi,-4
9832,gerobak,-4
9833,buletin,-3
9834,berlalu,-5
9835,kekecohan,-5
9836,teologis,-4
9837,menjeramah,-4
9838,menjiplak,-3
9839,garwa ampil,-5
9840,mungil,-4
9841,sumpit,-3
9842,sara,-3
9843,penganggur,-4
9844,menggerenyam,-3
9845,epigon,-3
9846,merayau,-4
9847,merentang-rentang,-5
9848,merayap,-3
9849,memipihkan,-3
9850,berbantah,-5
9851,aparat,-3
9852,kucar-kacir,-5
9853,berdaulat,-3
9854,menyaman,-4
9855,krisis,-4
9856,pengap,-4
9857,adon,-4
9858,spektakel,-3
9859,keras kepala,-4
9860,menyeruput,-3
9861,lawas,-4
9862,cagaran,-3
9863,padang pasir,-3
9864,minim,-3
9865,menyingkapkan,-4
9866,terserak,-3
9867,selebaran,-3
9868,terbuka,-3
9869,meleting,-3
9870,menggarong,-5
9871,berbeda,-4
9872,cembung,-3
9873,kuwur,-4
9874,cerita rekaan,-4
9875,tercengang-cengang,-3
9876,agar,-3
9877,bosman,-4
9878,sama-sama,-4
9879,kebisuan,-4
9880,domot,-5
9881,keterlibatan,-3
9882,sirna,-5
9883,aba-aba,-3
9884,karavan,-4
9885,suka mengganggu,-4
9886,terluang,-3
9887,memenggal lidah,-5
9888,ekofraksia,-5
9889,baterai,-3
9890,pertiwi,-3
9891,penelik,-3
9892,kelebihan,-3
9893,menggeramus,-4
9894,sayu rawan,-3
9895,menyepuk,-5
9896,sajak,-3
9897,prosa,-4
9898,berkupak,-3
9899,cerna,-5
9900,cemoohan,-4
9901,menggila,-4
9902,beleter,-4
9903,menjahatkan,-4
9904,anom,-4
9905,begal,-5
9906,tarekat,-4
9907,rawak,-5
9908,tupai,-5
9909,kasemat,-3
9910,rawan,-5
9911,abnormalitas,-4
9912,mencukupi,-3
9913,jalanan,-4
9914,cemuas,-4
9915,dam,-3
9916,ekspirasi,-3
9917,menyinggang,-4
9918,mengimbangi,-5
9919,penarung,-4
9920,merasi,-3
9921,cacing gelang-gelang,-4
9922,ludes,-5
9923,pedas,-4
9924,pedar,-4
9925,waswas,-3
9926,menonjok,-3
9927,aju,-3
9928,buang hajat,-5
9929,membosankan,-3
9930,bala,-5
9931,ketaksaan,-5
9932,rombengan,-4
9933,pemerdaya,-4
9934,memarap,-3
9935,larat,-3
9936,pelor,-3
9937,gastroenterologi,-5
9938,bangbung,-4
9939,membentur,-3
9940,karang,-3
9941,ongok,-3
9942,tersaku,-3
9943,menagak,-5
9944,safih,-4
9945,tulang punggung,-3
9946,berpijar,-3
9947,mengganas bercabul,-4
9948,titisan darah,-3
9949,jaras,-5
9950,menghentikan,-5
9951,rengsa,-5
9952,menyerang,-3
9953,jawab,-5
9954,kalimat,-3
9955,membeset,-4
9956,jantung hati,-3
9957,cuca,-3
9958,bebel,-5
9959,sukaria,-3
9960,konveks,-3
9961,beli,-3
9962,histeria,-5
9963,menahan,-5
9964,mengonsumsi,-4
9965,beterjunan,-5
9966,menguyuh,-3
9967,komunitas,-3
9968,silang sengketa,-4
9969,berbenturan,-4
9970,korek api,-4
9971,lambat-lambat,-4
9972,adu,-3
9973,pemantik api,-4
9974,bulus,-5
9975,detak,-3
9976,tergolong,-3
9977,besot,-3
9978,resultan,-3
9979,perhiasan,-4
9980,mengerubuti,-4
9981,buluh,-3
9982,nira,-3
9983,resurjensi,-5
9984,tonton,-4
9985,tiup,-3
9986,merenungi,-3
9987,melalap,-4
9988,muring,-5
9989,kepercayaan,-3
9990,geletar,-4
9991,bertengkaran,-4
9992,iringan,-4
9993,menyeka,-4
9994,menyelekehi,-3
9995,cincong,-5
9996,penghilangan,-3
9997,melalah,-4
9998,melalak,-3
9999,bingit,-5
10000,ronggang,-3
10001,tunggakan,-4
10002,kisi-kisi,-4
10003,rumbing,-4
10004,lahir kembali,-3
10005,lenyap daratan,-4
10006,jenazah,-4
10007,pagi,-3
10008,candal,-5
10009,canda,-3
10010,bercat,-3
10011,isi,-5
10012,puspamala,-3
10013,gempil,-4
10014,membeber,-4
10015,kritikan,-5
10016,tetas,-4
10017,baret,-3
10018,mencekam,-4
10019,pengikat,-3
10020,mengaduk,-4
10021,supaya,-3
10022,dakap,-3
10023,kelelahan,-3
10024,kisi,-3
10025,bergabung,-4
10026,sadur,-3
10027,bertempiar,-3
10028,tuil,-3
10029,silap mata,-5
10030,dekat,-4
10031,bantai,-5
10032,melintang,-4
10033,handai,-4
10034,serutu,-3
10035,pesawat,-3
10036,empos,-3
10037,gempur,-4
10038,ganteng,-4
10039,sambar,-3
10040,mampu,-4
10041,bedeng,-3
10042,berguncang,-5
10043,kelompok,-5
10044,menyilam,-3
10045,belam,-3
10046,usah,-5
10047,belai,-4
10048,cegat,-3
10049,merajalela,-4
10050,lancut,-4
10051,tertabrak,-4
10052,tampil,-3
10053,tampik,-4
10054,penipu,-4
10055,mengganjarkan,-3
10056,kereseng,-4
10057,tikai,-4
10058,bermoral,-4
10059,sasana,-3
10060,meliputi,-3
10061,restoran,-4
10062,iris,-4
10063,bisul,-4
10064,palka,-3
10065,kejorokan,-5
10066,lembu,-3
10067,sarung,-3
10068,menafakurkan,-3
10069,gundal,-3
10070,berbalik,-5
10071,teliti waskita,-3
10072,gundah,-5
10073,yuwaraja,-4
10074,cacing kentar,-4
10075,bangkrut,-5
10076,berusuh,-5
10077,terbang pikiran,-4
10078,kera,-3
10079,pacak,-4
10080,berpacaran,-3
10081,cengkedi,-4
10082,menyanggupi,-5
10083,cocor,-3
10084,menyolidkan,-3
10085,kampungan,-5
10086,ayal,-3
10087,bahan,-3
10088,bersuka-suka,-3
10089,nuzul,-4
10090,teriris,-5
10091,berjejal-jejal,-3
10092,jejap,-4
10093,belang,-5
10094,teragung,-4
10095,alat negara,-3
10096,banci,-5
10097,mengingsar,-3
10098,bertikai,-5
10099,hancai,-5
10100,menggemuruh,-4
10101,menuguri,-3
10102,mulus,-5
10103,kitab,-3
10104,ilat,-5
10105,sempuras,-3
10106,menyelar,-4
10107,menyadran,-4
10108,mencium tanah,-5
10109,mangkir,-3
10110,pasukan,-5
10111,berantakan,-5
10112,bacar mulut,-4
10113,menguit,-4
10114,kemesuman,-5
10115,gamblang,-5
10116,berkemam,-3
10117,berkemal,-4
10118,berkeluarga,-4
10119,bersalahan,-4
10120,mambang,-4
10121,pengetam,-3
10122,mengecewakan,-3
10123,lalai,-4
10124,ragu-ragu,-3
10125,kuning,-4
10126,gaib,-5
10127,gilas,-4
10128,ajuk,-5
10129,sesalan,-5
10130,menerjang,-3
10131,mengempang,-5
10132,mengencang,-3
10133,kenistaan,-5
10134,mengazab,-3
10135,beloh,-5
10136,berkenalan,-3
10137,belot,-5
10138,mengguncangkan,-4
10139,meronta,-3
10140,melenceng,-3
10141,menyapu-nyapu,-4
10142,kecut,-4
10143,ekspres,-3
10144,jeblok,-5
10145,mengerinyau,-3
10146,gertak,-5
10147,berkurap,-4
10148,buari,-4
10149,mendekap,-3
10150,duri,-4
10151,mendakwa,-4
10152,kanji,-3
10153,berperang mulut,-3
10154,bermula,-4
10155,dura,-3
10156,alku,-5
10157,menyampuk,-3
10158,lelap,-5
10159,terselubung,-5
10160,meleset,-3
10161,kepompong,-5
10162,tercelampak,-5
10163,lubang jarum,-5
10164,kurbal,-3
10165,menghinggut,-3
10166,gegar,-3
10167,melelapkan,-3
10168,jalan setapak,-4
10169,jalan tikus,-4
10170,sentong,-3
10171,rel (kereta api),-4
10172,balai,-3
10173,tangis,-5
10174,kejangkitan,-4
10175,meteor,-4
10176,menyunggit,-4
10177,batu loncatan,-3
10178,bondong,-4
10179,gerenyot,-4
10180,menghitamkan,-4
10181,berlebih,-3
10182,derum,-4
10183,memberangsangkan,-4
10184,genap,-3
10185,mencoreng,-4
10186,musnah,-5
10187,memijak,-3
10188,nona,-3
10189,cerita anak,-4
10190,menggerinjam,-4
10191,keseleo,-3
10192,grecok,-4
10193,menyorong,-3
10194,kecerobohan,-5
10195,genah,-5
10196,mengemu,-3
10197,terselip,-3
10198,hubung,-3
10199,fakta,-3
10200,rembas,-5
10201,rampak,-5
10202,tengkingan,-5
10203,terpencil,-5
10204,kepinding,-5
10205,kekeliruan,-5
10206,abar-abar,-5
10207,leyu,-4
10208,sebanding,-3
10209,gebos,-3
10210,pilak,-5
10211,cacing keremi,-4
10212,nyenyeh,-4
10213,kantong kering,-4
10214,penggaruk,-3
10215,senewen,-4
10216,menetapkan,-5
10217,kacang botor,-3
